taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148789552,6460941,42747,"Chelicorophium maeoticum (Sowinsky, 1898)",Animalia,SPECIES
148789553,8560591,42748,"Chelicorophium mucronatum (G.O.Sars, 1895)",Animalia,SPECIES
148789554,6460942,42749,"Chelicorophium nobile (G.O.Sars, 1895)",Animalia,SPECIES
148789556,6459977,42739,"Cardiophilus marisnigrae Miloslawskaya, 1931",Animalia,SPECIES
148789558,4417163,42907,"Yogmelina limana Karaman & Barnard, 1979",Animalia,SPECIES
4417169,6463424,42880,"Shablogammarus shablensis (Carausu, 1943)",Animalia,SPECIES
12247357,8601830,42881,"Obesogammarus subnudus (G.O.Sars, 1896)",Animalia,SPECIES
148789561,6463386,42811,"Lanceogammarus andrussowi (G.O.Sars, 1896)",Animalia,SPECIES
148789562,6463608,42794,"Gmelina aestuarica Carausu, 1943",Animalia,SPECIES
148789563,4315704,42765,"Dikerogammarus bispinosus Martynov, 1925",Animalia,SPECIES
148789564,4315703,42766,"Dikerogammarus haemobaphes (Eichwald, 1841)",Animalia,SPECIES
148789565,4315705,42767,"Dikerogammarus villosus (Sowinsky, 1894)",Animalia,SPECIES
4315713,2219879,42773,"Chaetogammarus ischnus (Stebbing, 1899)",Animalia,SPECIES
4417132,4417131,42774,"Chaetogammarus trichiatus Martynov, 1932",Animalia,SPECIES
148789568,7542009,42743,"Chaetogammarus placidus (G.O.Sars, 1896)",Animalia,SPECIES
148789569,4315708,42744,"Chaetogammarus warpachowskyi (G.O.Sars, 1894)",Animalia,SPECIES
148789570,4416900,42723,"Amathillina cristata G.O.Sars, 1894",Animalia,SPECIES
