taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
163316208,5361944,BG,present,introduced,invasive,,,
1166198,8025874,BG,present,introduced,,,,
5365717,3031919,BG,present,introduced,,,,
163316215,1095979,BG,present,introduced,,,,
163316216,3003979,BG,present,introduced,,,,
163316217,1095958,BG,present,introduced,,,,
163316218,3012089,BG,present,introduced,,,,
163316219,1095905,BG,present,introduced,,,,
163316220,3020791,BG,present,introduced,,,,
163316222,3021730,BG,present,introduced,,,,
163316223,5366090,BG,present,introduced,,,,
163316224,7987689,BG,present,introduced,,,,
163316225,3021850,BG,present,introduced,invasive,,,
163316226,4990338,BG,present,introduced,,,,
163316227,3023221,BG,present,introduced,,,,
163316228,1045839,BG,present,introduced,,,,
163316229,7931731,BG,present,introduced,,,,
163316230,1045833,BG,present,introduced,,,,
163316231,3022789,BG,present,introduced,,,,
163316232,5365013,BG,present,introduced,,,,
163316238,3169708,BG,present,introduced,,,,
163316239,1047536,BG,present,introduced,,,,
163316240,3169707,BG,present,introduced,,,,
1048497,1048497,BG,present,introduced,,,,
163316242,3170247,BG,present,introduced,invasive,,,
163316243,1048253,BG,present,introduced,,,,
163316245,1047341,BG,present,introduced,,,,
163316246,2892272,BG,present,introduced,,,,
163316247,1047343,BG,present,introduced,,,,
163316248,5339050,BG,present,introduced,,,,
163316249,5875919,BG,present,introduced,,,,
163316250,2913452,BG,present,introduced,,,,
163316251,5752155,BG,present,introduced,,,,
163316252,2916662,BG,present,introduced,,,,
163316253,1047525,BG,present,introduced,,,,
163316258,2873991,BG,present,introduced,,,,
163316263,2925529,BG,present,introduced,,,,
163316264,2110839,BG,present,introduced,,,,
163316265,2925492,BG,present,introduced,,,,
163316269,3171888,BG,present,introduced,,,,
163316270,9483153,BG,present,introduced,,,,
163316274,5166638,BG,present,introduced,,,,
7346102,7333256,BG,present,introduced,,,,
163316278,7260374,BG,present,introduced,,,,
163316279,3172348,BG,present,introduced,,,,
163316281,3172327,BG,present,introduced,,,,
163316284,2114446,BG,present,introduced,,,,
163316285,3173338,BG,present,introduced,invasive,,,
163316287,3733985,BG,present,introduced,,,,
163316288,5414976,BG,present,introduced,,,,
163316291,8941778,BG,present,introduced,,,,
2927071,5607278,BG,present,introduced,,,,
163316294,2926885,BG,present,introduced,,,,
163316295,2926995,BG,present,introduced,,,,
163316296,2927004,BG,present,introduced,,,,
163316297,2927235,BG,present,introduced,,,,
163316298,5341501,BG,present,introduced,,,,
163316299,2927175,BG,present,introduced,,,,
163316300,2927305,BG,present,introduced,,,,
163316301,5341389,BG,present,introduced,,,,
163316302,2926679,BG,present,introduced,,,,
163316303,2926682,BG,present,introduced,,,,
163316304,2926683,BG,present,introduced,,,,
163316305,5341305,BG,present,introduced,,,,
163316306,5341309,BG,present,introduced,,,,
163316307,2926894,BG,present,introduced,,,,
3172048,7332962,BG,present,introduced,,,,
163316311,7331926,BG,present,introduced,,,,
163316312,3172074,BG,present,introduced,,,,
163316313,3172119,BG,present,introduced,,,,
163316314,3172070,BG,present,introduced,,,,
163316315,3172100,BG,present,introduced,,,,
163316316,3172077,BG,present,introduced,,,,
163316317,3172104,BG,present,introduced,,,,
163316318,3172068,BG,present,introduced,,,,
163316319,8208358,BG,present,introduced,,,,
163316320,7303104,BG,present,introduced,,,,
163316321,3189762,BG,present,introduced,,,,
163316322,5415020,BG,present,introduced,,,,
163316323,5415013,BG,present,introduced,,,,
163316324,3171145,BG,present,introduced,,,,
163316325,3170817,BG,present,introduced,,,,
163316326,3170819,BG,present,introduced,,,,
163316327,8200663,BG,present,introduced,,,,
163316328,3172001,BG,present,introduced,,,,
163316331,2928226,BG,present,introduced,,,,
163316333,4066290,BG,present,introduced,,,,
163316334,2925767,BG,present,introduced,,,,
7621706,7294538,BG,present,introduced,,,,
9309359,7982157,BG,present,introduced,,,,
163316340,7558421,BG,present,introduced,,,,
163316341,5341170,BG,present,introduced,,,,
163316342,2926086,BG,present,introduced,,,,
163316345,2925756,BG,present,introduced,,,,
163316346,2925889,BG,present,introduced,,,,
163316347,2925892,BG,present,introduced,,,,
163316348,2925895,BG,present,introduced,,,,
163316349,7294722,BG,present,introduced,,,,
163316350,2926055,BG,present,introduced,,,,
163316351,5341201,BG,present,introduced,,,,
2965434,5357345,BG,present,introduced,,,,
163316357,5356481,BG,present,introduced,,,,
163316358,2975132,BG,present,introduced,,,,
163316359,2974753,BG,present,introduced,,,,
163316360,2975262,BG,present,introduced,,,,
163316361,2974811,BG,present,introduced,,,,
163316362,2974887,BG,present,introduced,,,,
163316363,2975309,BG,present,introduced,,,,
163316364,2975328,BG,present,introduced,,,,
163316365,2974901,BG,present,introduced,,,,
163316366,2975371,BG,present,introduced,,,,
163316367,5360402,BG,present,introduced,,,,
163316368,5360475,BG,present,introduced,,,,
163316369,5360498,BG,present,introduced,,,,
163316370,5360384,BG,present,introduced,,,,
163316371,2975188,BG,present,introduced,,,,
163316372,9182154,BG,present,introduced,,,,
163316373,2975014,BG,present,introduced,,,,
163316374,2975135,BG,present,introduced,,,,
163316375,5358302,BG,present,introduced,,,,
163316376,5352251,BG,present,introduced,invasive,,,
163316377,5355395,BG,present,introduced,,,,
5347846,5347845,BG,present,introduced,,,,
163316379,5358265,BG,present,introduced,,,,
163316380,2964167,BG,present,introduced,,,,
163316381,2965527,BG,present,introduced,,,,
163316382,9151957,BG,present,introduced,,,,
163316383,2965531,BG,present,introduced,,,,
8073758,2965572,BG,present,introduced,,,,
163316385,2965201,BG,present,introduced,,,,
163316386,2971095,BG,present,introduced,,,,
8349589,2971089,BG,present,introduced,,,,
163316388,2971016,BG,present,introduced,,,,
2971024,2971024,BG,present,introduced,,,,
163316390,5356488,BG,present,introduced,,,,
163316391,5356517,BG,present,introduced,,,,
163316392,5356522,BG,present,introduced,,,,
163316393,5356649,BG,present,introduced,,,,
163316394,5356361,BG,present,introduced,,,,
163316395,5356382,BG,present,introduced,,,,
163316396,5356345,BG,present,introduced,invasive,,,
163316397,2959443,BG,present,introduced,,,,
163316398,2975667,BG,present,introduced,,,,
163316399,5348644,BG,present,introduced,,,,
163316400,5353590,BG,present,introduced,,,,
163316401,5357407,BG,present,introduced,invasive,,,
163316404,3188830,BG,present,introduced,,,,
163316405,8994150,BG,present,introduced,,,,
163316406,3188924,BG,present,introduced,,,,
163316408,3188714,BG,present,introduced,,,,
8022456,3158813,BG,present,introduced,,,,
163316413,3158779,BG,present,introduced,,,,
11153937,3097222,BG,present,introduced,,,,
11519882,6064140,BG,present,introduced,invasive,,,
163316420,5394840,BG,present,introduced,,,,
3141890,5402620,BG,present,introduced,invasive,,,
10010617,3148406,BG,present,introduced,,,,
8370958,3103774,BG,present,introduced,,,,
3141855,3141857,BG,present,introduced,,,,
