taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160941718,3036075,120727,Hedera algeriensis Hibberd,ACCEPTED,3036075,Hedera algeriensis Hibberd,SPECIES,Plantae
160941719,2928751,120692,Datura stramonium L.,ACCEPTED,2928751,Datura stramonium L.,SPECIES,Plantae
160941722,2350050,120817,"Poecilia reticulata Peters, 1859",ACCEPTED,2350050,"Poecilia reticulata Peters, 1859",SPECIES,Animalia
160941723,5347854,120816,Pisum sativum var. sativum,SYNONYM,10683509,Lathyrus oleraceus var. oleraceus,VARIETY,Plantae
160941724,5334392,120818,Polygonum orientale L.,SYNONYM,2889229,Persicaria orientalis (L.) Spach,SPECIES,Plantae
160941725,7818643,120820,Prunus armeniaca L.,ACCEPTED,7818643,Prunus armeniaca L.,SPECIES,Plantae
160941726,3084719,120819,Portulaca oleracea L.,ACCEPTED,3084719,Portulaca oleracea L.,SPECIES,Plantae
160941727,7931731,120822,Prunus domestica L.,ACCEPTED,7931731,Prunus domestica L.,SPECIES,Plantae
160941728,3021922,120821,Prunus cerasus L.,ACCEPTED,3021922,Prunus cerasus L.,SPECIES,Plantae
160941729,2362740,120762,"Megalobrama amblycephala Yih, 1955",ACCEPTED,2362740,"Megalobrama amblycephala Yih, 1955",SPECIES,Animalia
160941730,2362030,120680,"Ctenopharyngodon idella (Valenciennes, 1844)",ACCEPTED,2362030,"Ctenopharyngodon idella (Valenciennes, 1844)",SPECIES,Animalia
160941732,2927175,120765,Mentha spicata L.,ACCEPTED,2927175,Mentha spicata L.,SPECIES,Plantae
160941733,5914287,120764,Melia azedarach L.,ACCEPTED,5914287,Melia azedarach L.,SPECIES,Plantae
160941734,3067119,120710,Euphorbia maculata L.,ACCEPTED,3067119,Euphorbia maculata L.,SPECIES,Plantae
160941735,7903057,120645,Brassica rapa L.,ACCEPTED,7903057,Brassica rapa L.,SPECIES,Plantae
160941737,8034409,120651,Canna indica L.,ACCEPTED,8034409,Canna indica L.,SPECIES,Plantae
160941741,3085197,120662,Celosia argentea var. cristata (L.) Kuntze,SYNONYM,6429520,Celosia argentea f. cristata (L.) Schinz,FORM,Plantae
160941743,2947311,120671,Cicer arietinum L.,ACCEPTED,2947311,Cicer arietinum L.,SPECIES,Plantae
160941744,3022502,120825,Prunus dulcis (Mill.) D.A.Webb,HETEROTYPIC_SYNONYM,3020980,Prunus amygdalus Batsch,SPECIES,Plantae
