taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
149688007,50262,"Smaragdia souverbiana (Montrouzier, 1863)",ACCEPTED,4369932,"Smaragdia souverbiana (Montrouzier, 1863)",SPECIES,Animalia
149688008,49794,Cenchrus longispinus (Hack. ex Kneucker) Fernald,ACCEPTED,5289731,Cenchrus longispinus (Hack.) Fernald,SPECIES,Plantae
149688009,49793,Cenchrus longisetus M.C.Johnst.,ACCEPTED,5290192,Cenchrus longisetus M.C.Johnst.,SPECIES,Plantae
149688010,50086,"Nerita sanguinolenta Menke, 1829",ACCEPTED,5728468,"Nerita sanguinolenta Menke, 1829",SPECIES,Animalia
149688012,49792,Cenchrus echinatus L.,ACCEPTED,5289739,Cenchrus echinatus L.,SPECIES,Plantae
149688013,50294,"Syrnola fasciata Jickeli, 1882",ACCEPTED,4358765,"Syrnola fasciata Jickeli, 1882",SPECIES,Animalia
149688014,49791,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,ACCEPTED,5828201,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,SPECIES,Plantae
149688015,49790,Cenchrus ciliaris L.,ACCEPTED,4109540,Cenchrus ciliaris L.,SPECIES,Plantae
149688016,50115,"Oscilla galilae Bogi, Karhan & YokeÅŸ, 2012",ACCEPTED,7815263,"Oscilla galilae Bogi, Karhan & Yokeş, 2012",SPECIES,Animalia
149688017,49838,Cortaderia selloana Asch. & Graebn.,ACCEPTED,2704523,Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn.,SPECIES,Plantae
149688019,49829,Coix lacryma-jobi L.,ACCEPTED,2706301,Coix lacryma-jobi L.,SPECIES,Plantae
149688020,50072,"Murchisonella mediterranea PeÃ±as & RolÃ¡n, 2013",,,"Murchisonella mediterranea PeÃ±as & RolÃ¡n, 2013",,
