taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
323329845,1325561,alien_species_cyprus:taxon:46f75db2bfca28104a610984172f1d16,"Paratrechina longicornis (Latreille, 1802)",ACCEPTED,1325561,"Paratrechina longicornis (Latreille, 1802)",SPECIES,Animalia
323329846,5341387,alien_species_cyprus:taxon:86d7ee6cf68f1ab1aff5cc8ed8858467,Hyssopus officinalis L.,ACCEPTED,5341387,Hyssopus officinalis L.,SPECIES,Plantae
323329849,1317123,alien_species_cyprus:taxon:7cf6ec2e5ef660038109ec6239f25a8c,"Cardiocondyla mauritanica Forel, 1890",ACCEPTED,1317123,"Cardiocondyla mauritanica Forel, 1890",SPECIES,Animalia
323329850,2926613,alien_species_cyprus:taxon:8d9dafe8be6b2a05e06b24e77c8104fd,Origanum onites L.,ACCEPTED,2926613,Origanum onites L.,SPECIES,Plantae
323329851,8384845,alien_species_cyprus:taxon:8570bfa6633c735a4fd4ad00a41bba9f,"Cardiocondyla obscurior Wheeler, W.M., 1929",ACCEPTED,8384845,"Cardiocondyla obscurior Wheeler, 1929",SPECIES,Animalia
323329852,3894972,alien_species_cyprus:taxon:7567117bd472c25a475cbd49c1269d02,Origanum dictamnus L.,ACCEPTED,3894972,Origanum dictamnus L.,SPECIES,Plantae
323329854,1315403,alien_species_cyprus:taxon:aeb10495b1cc9510d6d636d7a9b54f9e,Solenopsis sp_CYP139,SYNONYM,9452454,"Solenomorpha Cockerell, 1903",GENUS,Animalia
323329855,5341394,alien_species_cyprus:taxon:17e3dc163423a0dcc5491b7e8a37f3c2,Perilla frutescens (L.) Britton,ACCEPTED,5341394,Perilla frutescens (L.) Britton,SPECIES,Plantae
323329857,1326634,alien_species_cyprus:taxon:6ace4f4bb6441dcd4d979df6325d1892,"Hypoponera punctatissima (Roger, 1859)",ACCEPTED,1326634,"Hypoponera punctatissima (Roger, 1859)",SPECIES,Animalia
323329861,3173105,alien_species_cyprus:taxon:6ea4c54b8d17c0b7713c4fbeadf0db91,Justicia adhatoda L.,ACCEPTED,3173105,Justicia adhatoda L.,SPECIES,Plantae
323329862,1315391,alien_species_cyprus:taxon:f7c8bed2b36b21e3a4bff1632c5f1c2d,"Wasmannia auropunctata (Roger, 1863)",ACCEPTED,1315391,"Wasmannia auropunctata (Roger, 1863)",SPECIES,Animalia
323329865,5415455,alien_species_cyprus:taxon:d2b918091774d273605ebf041acdd907,Acanthus mollis L.,ACCEPTED,5415455,Acanthus mollis L.,SPECIES,Plantae
323329866,1322486,alien_species_cyprus:taxon:d7d67e8e67c44749c0fcbb97582fb035,"Pheidole parva Mayr, 1865",ACCEPTED,1322486,"Pheidole parva Mayr, 1865",SPECIES,Animalia
323329867,1322016,alien_species_cyprus:taxon:e2e84296c5385217cad2286be55d5cb1,"Pheidole indica Mayr, 1879",ACCEPTED,1322016,"Pheidole indica Mayr, 1879",SPECIES,Animalia
323329870,7907443,alien_species_cyprus:taxon:91571d64aa0c57785be89a803947a57b,"Ruellia formosa Ledeb. ex Steud., 1841",ACCEPTED,7907443,"Ruellia formosa Ledeb. ex Steud., 1841",SPECIES,Plantae
323329871,11375937,alien_species_cyprus:taxon:6437549b580008b5f7e121003c03f9ce,"Trichomyrmex mayri (Forel, 1902)",ACCEPTED,11375937,"Trichomyrmex mayri (Forel, 1902)",SPECIES,Animalia
323329875,10114596,alien_species_cyprus:taxon:fce12a9f770452375bff4fce404d9dbf,"Tetramorium immigrans Santschi, 1927",ACCEPTED,10114596,"Tetramorium immigrans Santschi, 1927",SPECIES,Animalia
323329876,3172001,alien_species_cyprus:taxon:9eaacf3f18f84089455da54f4e2f809a,Antirrhinum majus L,ACCEPTED,3172001,Antirrhinum majus L.,SPECIES,Plantae
323329877,1323402,alien_species_cyprus:taxon:0c00a7f95bf886620aaf230ef19c4702,"Tetramorium bicarinatum (Nylander, 1846)",ACCEPTED,1323402,"Tetramorium bicarinatum (Nylander, 1846)",SPECIES,Animalia
323329879,1323448,alien_species_cyprus:taxon:7dcbaa7fd40ca5bf087106cf9b69f77f,"Tetramorium lanuginosum Mayr, 1870",ACCEPTED,1323448,"Tetramorium lanuginosum Mayr, 1870",SPECIES,Animalia
323329880,8200663,alien_species_cyprus:taxon:86b841cc662561d317ffac3ac2020e13,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",ACCEPTED,8200663,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",SPECIES,Plantae
323329881,1323493,alien_species_cyprus:taxon:01a1917f68a554dcec36bb8d43ed6532,"Tetramorium caldarium (Roger, 1857)",ACCEPTED,1323493,"Tetramorium caldarium (Roger, 1857)",SPECIES,Animalia
323329884,3172077,alien_species_cyprus:taxon:a2428467dd7ad63939d88089eff2d1c2,Veronica persica Poir.,ACCEPTED,3172077,Veronica persica Poir.,SPECIES,Plantae
323329887,1359528,alien_species_cyprus:taxon:7fd0701ceff65642152a87233b7e558c,"Eupristina verticillata Waterston, 1921",ACCEPTED,1359528,"Eupristina verticillata Waterston, 1921",SPECIES,Animalia
323329888,8418857,alien_species_cyprus:taxon:62c0b429ef75c367d42ee879d0f82a8d,Maurandya barclayana Lindl.,ACCEPTED,8418857,Maurandya barclayana Lindl.,SPECIES,Plantae
323329891,1359657,alien_species_cyprus:taxon:9858c7ad280b0d8d60f244ba89212f05,"Pleistodontes imperialis Saunders, 1882",ACCEPTED,1359657,"Pleistodontes imperialis Saunders, 1882",SPECIES,Animalia
323329894,3170823,alien_species_cyprus:taxon:7825ddf4aa1695bb9c00197418f89338,Paulownia tomentosa (Thunb.) Steud.,ACCEPTED,3170823,Paulownia tomentosa (Thunb.) Steud.,SPECIES,Plantae
323329897,1388587,alien_species_cyprus:taxon:2ab9ee876a7a68552f9739ce565afefd,"Quadrastichus citrella Reina & La Salle, 2004",ACCEPTED,1388587,"Quadrastichus citrella Reina & La Salle, 2004",SPECIES,Animalia
323329900,7298716,alien_species_cyprus:taxon:eb25e0fd07f027abc3039eb447f17440,Pandorea jasminoides (Lindl.) Schumann,ACCEPTED,7298716,Pandorea jasminoides (Lindl.) Schumann,SPECIES,Plantae
323329901,1380757,alien_species_cyprus:taxon:0e182a48a8cd19d8cbe1ff2a67f61372,"Leptocybe invasa Fisher & La Salle, 2004",ACCEPTED,1380757,"Leptocybe invasa Fisher & La Salle, 2004",SPECIES,Animalia
323329904,3172592,alien_species_cyprus:taxon:2d95d3bee0b291e6fcce803f1e7f12eb,Podranea ricasoliana (Tanfani) Sprague,ACCEPTED,3172592,Podranea ricasoliana (Tanfani) Sprague,SPECIES,Plantae
323329905,1382851,alien_species_cyprus:taxon:384e6f99c3a9a9e56a948323536568e6,"Semielacher petiolata (Girault, 1915)",ACCEPTED,1382851,"Semielacher petiolata (Girault, 1915)",SPECIES,Animalia
323329908,5415072,alien_species_cyprus:taxon:d96bcdb2c13e994d999118091756c536,Chilopsis linearis (Cav.) Sweet,ACCEPTED,5415072,Chilopsis linearis (Cav.) Sweet,SPECIES,Plantae
323329909,1385478,alien_species_cyprus:taxon:1fc39aea34da91f3a2eb723b1b29322e,"Ophelimus maskelli (Ashmead, 1900)",ACCEPTED,1385478,"Ophelimus maskelli (Ashmead, 1900)",SPECIES,Animalia
323329912,7613490,alien_species_cyprus:taxon:5b3e7091f1cda21582754e2ffdbded4a,Campsis radicans (L.) Seem.,SYNONYM,3172549,Campsis radicans (L.) Bureau,SPECIES,Plantae
323329913,1388189,alien_species_cyprus:taxon:01e498390c2df9e2ecc2870d58408118,"Tamarixia radiata (Waterston, 1922)",ACCEPTED,1388189,"Tamarixia radiata (Waterston, 1922)",SPECIES,Animalia
323329914,4094511,alien_species_cyprus:taxon:92ff461b6b6e0475814633549b29caf4,Campsis grandiflora (Thunb.) K. Schum.,ACCEPTED,4094511,Campsis grandiflora (Thunb.) K.Schum.,SPECIES,Plantae
323329915,,alien_species_cyprus:taxon:fba8c52f260194f203ba63a44bceaee1,"Tamarixia citricola (Hansson & Guerrieri, 2025)",,,"Tamarixia citricola (Hansson & Guerrieri, 2025)",,
323329918,1381011,alien_species_cyprus:taxon:dadeee44e605dc0bd3ff46e631296906,"Citrostichus phyllocnistoides (Narayanan, 1960)",ACCEPTED,1381011,"Citrostichus phyllocnistoides (Narayanan, 1960)",SPECIES,Animalia
323329919,3172499,alien_species_cyprus:taxon:3d3e41983cc49c6835eec74e17c0d9e7,Jacaranda mimosifolia D. Don,ACCEPTED,3172499,Jacaranda mimosifolia D.Don,SPECIES,Plantae
323329922,1381201,alien_species_cyprus:taxon:ebcad1d0c30c420a40fea806b9338944,"Cirrospilus ingenuus Gahan,1932",ACCEPTED,1381201,"Cirrospilus ingenuus Gahan, 1932",SPECIES,Animalia
323329923,3172492,alien_species_cyprus:taxon:7ffd16a6c873261efa1c11e038b317b7,Tecoma stans (L.) Juss. ex Kunth,ACCEPTED,3172492,Tecoma stans (L.) Juss. ex Kunth,SPECIES,Plantae
323329925,3172489,alien_species_cyprus:taxon:243b16b97bdafce380208d8c6261b126,Tecoma capensis (Thunb.) Lindl.,SYNONYM,3172490,Tecomaria capensis (Thunb.) Spach,SPECIES,Plantae
323329926,,alien_species_cyprus:taxon:97d02a6e94160150771aa5e0177990d6,Tecoma ×smithii Hort.,,,Tecoma ×smithii Hort.,,
323329927,10575724,alien_species_cyprus:taxon:152d6d58d7593f10ccff8e51b01796aa,"Closterocerus chamaeleon (Girault, 1922)",SYNONYM,5046769,"Chrysonotomyia chamaeleon (Girault, 1922)",SPECIES,Animalia
323329930,5830619,alien_species_cyprus:taxon:e5f7233283ffc2c473dec66d8298adee,Dolichandra unguis-cati (L.) L. G. Lohmann,ACCEPTED,5830619,Dolichandra unguis-cati (L.) L.G.Lohmann,SPECIES,Plantae
323329933,1392156,alien_species_cyprus:taxon:6f19b722f428b89f54b016aa5ad1816d,"Scutellista caerulea (Fonscolombe, 1832)",ACCEPTED,1392156,"Scutellista caerulea (Fonscolombe, 1832)",SPECIES,Animalia
323329934,3172615,alien_species_cyprus:taxon:2963198ae04e46190fddcbd5bede12ab,Catalpa bignonioides Walter,ACCEPTED,3172615,Catalpa bignonioides Walter,SPECIES,Plantae
323329938,3172569,alien_species_cyprus:taxon:dc6c817ea9d9ad7953cf5081dc73cc1d,Pyrostegia venusta (Ker Gawl.) Miers,ACCEPTED,3172569,Pyrostegia venusta (Ker Gawl.) Miers,SPECIES,Plantae
323329939,1379261,alien_species_cyprus:taxon:4fea4c336801ed472d725d43155abcea,"Leptomastix dactylopii Howard, 1885",ACCEPTED,1379261,"Leptomastix dactylopii Howard, 1885",SPECIES,Animalia
323329943,1376774,alien_species_cyprus:taxon:24ec6bfb174a1e3e62eb232ff4cebc1d,"Microterys nietneri (Motschulsky, 1859)",ACCEPTED,1376774,"Microterys nietneri (Motschulsky, 1859)",SPECIES,Animalia
323329945,5415100,alien_species_cyprus:taxon:fa65988faf5dd7622e6e6d3295e8a652,Proboscidea louisianica (Mill.) Thell.,ACCEPTED,5415100,Proboscidea louisianica (Mill.) Thell.,SPECIES,Plantae
323329946,1377352,alien_species_cyprus:taxon:6d4a55d27891a7890c660a06f3aa8447,"Comperiella bifasciata Howard, 1906",ACCEPTED,1377352,"Comperiella bifasciata Howard, 1906",SPECIES,Animalia
323329950,5415039,alien_species_cyprus:taxon:711febf81b16a65752d8b3e5e561b750,Syringa vulgaris L.,ACCEPTED,5415039,Syringa vulgaris L.,SPECIES,Plantae
323329951,1375386,alien_species_cyprus:taxon:9d131e23dffbfe0fa0bcd81750b69ee6,"Metaphycus helvolus (Compere, 1926)",ACCEPTED,1375386,"Metaphycus helvolus (Compere, 1926)",SPECIES,Animalia
323329952,5415038,alien_species_cyprus:taxon:2e0ca15ae8baa30330a9dd9c39c704de,Syringa reticulata (Blume) H.Hara,ACCEPTED,5415038,Syringa reticulata (Blume) H.Hara,SPECIES,Plantae
