taxonKey,taxonID,scientificName,kingdom,taxonRank
160851788,74749,Echinochloa muricata (P.Beauv.) Fernald,Plantae,SPECIES
160851789,74124,"Aculops allotrichus (Nalepa, 1894)",Animalia,SPECIES
160851791,74110,"Aceria erinea (Nalepa, 1891)",Animalia,SPECIES
160851792,74711,Digitaria ischaemum (Schreb.) Muhl.,Plantae,SPECIES
160851793,74112,"Aceria tristriata (Nalepa, 1890)",Animalia,SPECIES
160851794,74710,Digitaria ciliaris (Retz.) Koeler,Plantae,SPECIES
160851796,74709,Digitalis purpurea L.,Plantae,SPECIES
160851799,74791,Eragrostis mexicana (Hornem.) Link,Plantae,SPECIES
160851800,75858,"Trachyopella straminea Roháček & Marshall, 1985",Animalia,SPECIES
160851801,74792,Eragrostis minor Host,Plantae,SPECIES
160851803,74793,Eragrostis multicaulis Steud.,Plantae,SPECIES
160851804,75410,"Pelomyia occidentalis Williston, 1893",Animalia,SPECIES
160851805,74794,Eragrostis pectinacea (Michx.) Nees,Plantae,SPECIES
160851807,74795,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
160851808,75328,"Oestrus ovis Linnaeus, 1758",Animalia,SPECIES
2705400,74789,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
