taxonID,taxonKey,scientificName,action,acceptedKey,accepted
33794,148743980,"Spilococcus cactearum McKenzie, 1960",merged_with_accepted,201357944,"Spilococcus mamillariae (Bouche, 1844)"
32208,148743985,"Chorizococcus brevicruris McKenzie, 1960",merged_with_accepted,201357943,"Vryburgia brevicruris (McKenzie, 1960)"
33456,148743999,Portulaca oleracea subsp. sativa SchÃ¼bler & Martens,not_matched_with_backbone,201358162,Incertae sedis
33498,148744005,Psylliostachys spicata (Willd.) Nevski,scientificName_replaced_by_backbone_name,,
32905,148744007,Limonium sinuatum Mill.,scientificName_replaced_by_backbone_name,,
31936,148744009,"Bambusaspis bambusae (Boisduval, 1869)",merged_with_accepted,201357947,"Bambusaphis bambusae (Boisduval, 1869)"
33228,148744013,Oxybaphus nyctagineus (Michx.) Sw.,not_matched_with_backbone,201358164,Mirabilis nyctaginea (Michx.) MacMill.
33080,148744020,Montiastrum lineare (Dougl. ex Hook.) Rydb.,merged_with_accepted,201358127,Montia linearis Greene
31661,148744021,"Acyrthosiphon pelargonii (Kaltenbach, 1843)",merged_with_accepted,201357952,"Acyrthosiphon malvae (Mosley, 1841)"
32035,148744024,Calandrinia compressa DC.,scientificName_replaced_by_backbone_name,,
31828,148744028,Aptenia cordifolia (L.fil.) Schwant.,merged_with_accepted,201358121,Mesembryanthemum cordifolium L.f.
33871,148744029,Tetragonia tetragonioides (Pall.) Kuntze,scientificName_replaced_by_backbone_name,,
31915,148744032,"Aulacorthum circumflexum (Buckton, 1876)",merged_with_accepted,201357950,"Neomyzus circumflexus (Buckton, 1876)"
33078,148744035,Monolepis nuttalliana (Roemer & Schult.) Greene,merged_with_accepted,201358177,Blitum nuttallianum Schult.
33151,148744038,Obione sibirica (L.) Fisch,merged_with_accepted,201358189,Atriplex sibirica L.
33625,148744041,Salsola tragus L.,merged_with_accepted,201358176,Kali tragus Scop.
31731,148744045,Amaranthus hybridus subsp. hypochondriacus (L.) Thell.,merged_with_accepted,201358187,Incertae sedis
32972,148744047,"Macrosiphum euphorbiae (Thomas & C., 1878)",scientificName_replaced_by_backbone_name,,
31732,148744048,Amaranthus hybridus subsp. powellii (S.Watson) T.Karlsson,merged_with_accepted,201358192,Incertae sedis
31727,148744050,Amaranthus graecizans subsp. sylvestris (Vill.) O.Bolos & Vigo,merged_with_accepted,201358194,Incertae sedis
32974,148744051,"Maculolachnus submacula (Walker & F., 1848)",scientificName_replaced_by_backbone_name,,
31729,148744055,Amaranthus hybridus subsp. cruentus (L.) Thell.,merged_with_accepted,201358179,Incertae sedis
32468,148744056,"Elatobium abietinum (Walker & F., 1849)",scientificName_replaced_by_backbone_name,,
32523,148744058,"Eriosoma lanigerum (Hausemann, 1802)",scientificName_replaced_by_backbone_name,,
31738,148744061,Amaranthus rudis J.Sauer,merged_with_accepted,201358195,Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer
32177,148744064,Chenopodium botrys L.,merged_with_accepted,201358198,Dysphania botrys (L.) Mosyakin & Clemants
32175,148744066,Chenopodium berlandieri subsp. zschackei (Murr) A.Zobel,merged_with_accepted,201358197,Incertae sedis
32174,148744069,Chenopodium aristatum L.,merged_with_accepted,201358184,Dysphania aristata (L.) Mosyakin & Clemants
32188,148744073,Chenopodium pedunculare Bertol.,merged_with_accepted,201358181,Chenopodium album L.
32186,148744074,Chenopodium missouriense Aellen,merged_with_accepted,201358181,Chenopodium album L.
33512,148744075,"Quadraspidiotus perniciosus Ferris, 1938",merged_with_accepted,201357921,"Diaspidiotus perniciosus (Comstock, 1881)"
32171,148744076,Chenopodium album var. reticulatum (Aellen) P.Uotila,merged_with_accepted,201358181,Chenopodium album L.
31904,148744079,Atriplex platensis Speg.,merged_with_accepted,201358196,Atriplex prostrata Boucher ex DC.
33375,148744080,"Pinnaspis buxi (BouchÃ©, 1851)",scientificName_replaced_by_backbone_name,,
32268,148744083,Corispermum leptopterum (Ascherson) Iljin,merged_with_accepted,201358182,Corispermum pallasii Steven
32198,148744086,Chenopodium strictum subsp. strictum,merged_with_accepted,201358190,Incertae sedis
32180,148744089,Chenopodium carinatum R.Br.,merged_with_accepted,201358185,Dysphania carinata (R.Br.) Mosyakin & Clemants
32182,148744092,Chenopodium foliosum (Moench) Ascherson,merged_with_accepted,201358193,Blitum virgatum L.
32185,148744095,Chenopodium karoi (Murr) Aellen,merged_with_accepted,201358180,Chenopodium prostratum Bunge ex Herder
32406,148744096,"Diaspis echinocacti (BouchÃ©, 1833)",scientificName_replaced_by_backbone_name,,
32187,148744099,Chenopodium multifidum L.,merged_with_accepted,201358178,Dysphania multifida (L.) Mosyakin & Clemants
32191,148744101,Chenopodium pumilio R.Br.,merged_with_accepted,201358191,Dysphania pumilio (R.Br.) Mosyakin & Clemants
32193,148744103,Chenopodium salinum Standl.,merged_with_accepted,201358188,"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch"
32194,148744106,Chenopodium schraderianum Roem. ex Schult.,merged_with_accepted,201358186,Dysphania schraderiana (Schult.) Mosyakin & Clemants
31881,148744107,"Aspidiotus nerii BouchÃ©, 1833",scientificName_replaced_by_backbone_name,,
32197,148744109,Chenopodium strictum subsp. striatiforme (J.Murr) Uotila,merged_with_accepted,201358183,Incertae sedis
32345,148744113,Cycloloma atriplicifolium Coulter,scientificName_replaced_by_backbone_name,,
32190,148744115,Chenopodium probstii Aell.,not_matched_with_backbone,,
32179,148744120,Chenopodium capitatum,scientificName_replaced_by_backbone_name,,
32172,148744122,Chenopodium ambrosioides,scientificName_replaced_by_backbone_name,,
32173,148744123,Chenopodium anthelminticum,scientificName_replaced_by_backbone_name,,
31723,148744128,Amaranthus crispus (Lesp. & ThÃ©v.) N.Terracc.,scientificName_replaced_by_backbone_name,,
31734,148744133,Amaranthus muricatus (Moq.) Hieron.,scientificName_replaced_by_backbone_name,,
31903,148744145,Atriplex hortensis var. hortensis,merged_with_accepted,148744144,Atriplex hortensis L.
31906,148744150,Atriplex sagittata Bkh.,not_matched_with_backbone,,
31940,148744157,Bassia scoparia subsp. densiflora (Turcz. ex Aellen) S.Cirujano & M.Velayos,scientificName_replaced_by_backbone_name,,
32199,148744161,Chenopodium virgatum,scientificName_replaced_by_backbone_name,,
32958,148744166,Lychnis chalcedonica L.,merged_with_accepted,201358160,Silene chalcedonica E.H.L.Krause
33066,148744168,Minuartia hybrida (Vill.) Schischk.,merged_with_accepted,201358153,Sabulina tenuifolia
33711,148744170,Silene coeli-rosa (L.) Godron,merged_with_accepted,201358158,Eudianthe coeli-rosa (L.) Endl.
33715,148744172,Silene furcata Raf.,merged_with_accepted,201358159,Silene involucrata (Cham. & Schltdl.) Bocquet
33788,148744174,Spergula arvensis subsp. linicola (Boreau) Janch.,merged_with_accepted,201358146,Incertae sedis
33789,148744176,Spergula arvensis subsp. maxima (Weihe) O.Schwarz,merged_with_accepted,201358141,Incertae sedis
33790,148744178,Spergula arvensis subsp. sativa (Boenn.) Celak.,merged_with_accepted,201358156,Incertae sedis
32137,148744187,Cerastium arvense Ã— tomentosum,scientificName_replaced_by_backbone_name,,
32657,148744196,Gypsophila viscosa Murr.,scientificName_replaced_by_backbone_name,,
32886,148744203,Lepyrodiclis holosteoides Fenzl ex Fisch. & Mey.,scientificName_replaced_by_backbone_name,,
32959,148744205,Lychnis coronaria,scientificName_replaced_by_backbone_name,,
33421,148744206,Polycarpon tetraphyllum L.,scientificName_replaced_by_backbone_name,,
33300,148744207,Petrorhagia saxifraga Link,scientificName_replaced_by_backbone_name,,
33722,148744216,Silene secundiflora,scientificName_replaced_by_backbone_name,,
33709,148744218,Silene armeria,scientificName_replaced_by_backbone_name,,
33713,148744221,Silene cserei Baumg.,scientificName_replaced_by_backbone_name,,
33608,148744222,Sagina subulata cv. hortensis,not_matched_with_backbone,,
33791,148744223,Spergularia bocconei (Scheele) Asch. & Graebn.,scientificName_replaced_by_backbone_name,,
33295,148744226,Persicaria wallichii W.Greuter & Burdet,merged_with_accepted,201358171,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal
31959,148744228,Bistorta affinis Greene,scientificName_replaced_by_backbone_name,,
32564,148744231,Fagopyrum tataricum Gaertn.,scientificName_replaced_by_backbone_name,,
33426,148744233,Polygonum bungeanum Turcz.,merged_with_accepted,148744232,Persicaria bungeana (Turcz.) Nakai ex Mori
33424,148744236,Polygonum argyrocoleon Steud.,scientificName_replaced_by_backbone_name,,
33427,148744238,Polygonum salicifolium,scientificName_replaced_by_backbone_name,,
33422,148744240,Polygonum achoreum Blake,scientificName_replaced_by_backbone_name,,
33293,148744241,Persicaria pensylvanica (L.) M.GÃ³mez,not_matched_with_backbone,,
32566,148744245,Fallopia japonica var. compacta (Hook.fil.) J.P.Bailey,merged_with_accepted,148744244,Reynoutria japonica Houtt.
33538,148744246,Reynoutria sachalinensis Nakai,scientificName_replaced_by_backbone_name,,
33536,148744247,Reynoutria bohemica Chrtek & ChrtkovÃ¡,scientificName_replaced_by_backbone_name,,
33602,148744253,Rumex pulcher subsp. woodsii (De Not.) Arcangeli,scientificName_replaced_by_backbone_name,,
33605,148744256,Rumex triangulivalvis (Danser) Rech.f.,scientificName_replaced_by_backbone_name,,
33606,148744257,Rumex violascens Rech.f.,scientificName_replaced_by_backbone_name,,
31650,148744262,Aconogonon alpinum (All.) Schur,merged_with_accepted,201358166,Koenigia alpina (All.) T.M.Schust. & Reveal
31651,148744264,Aconogonon divaricatum (L.) Nakai,merged_with_accepted,201358169,Koenigia divaricata (L.) T.M.Schust. & Reveal
31652,148744266,Aconogonon fennicum Reiersen,merged_with_accepted,201358167,Koenigia fennica (Reiersen) T.M.Schust. & Reveal
31653,148744268,Aconogonon weyrichii (F.Schmidt) Hara,merged_with_accepted,201358168,Koenigia weyrichii
33596,148744270,Rumex dentatus subsp. halacsyi (Rech.) Rech.fil.,merged_with_accepted,201358172,Incertae sedis
33598,148744272,Rumex maritimus subsp. fueginus (Phil.) Piper & Beattie,merged_with_accepted,201358173,Incertae sedis
33591,148744274,Rumex acetosella subsp. angiocarpus (Murb.) Murb.,merged_with_accepted,201358170,Incertae sedis
33834,148744278,Symphyandra hofmannii Pantan.,merged_with_accepted,201358417,Campanula hofmannii (Pant.) Greuter & Burdet
32064,148744280,Campanula latiloba A.DC.,merged_with_accepted,201358416,Campanula grandis Fisch. & C.A.Mey.
32061,148744282,Campanula glomerata var. speciosa Hornem. ex A.DC.,merged_with_accepted,201358419,Campanula glomerata L.
32063,148744284,Campanula latifolia var. macrantha (Fisch. ex Hornem.) Sims,merged_with_accepted,201358415,Campanula latifolia L.
32865,148744287,Legousia pentagonia Thell.,scientificName_replaced_by_backbone_name,,
32864,148744290,Legousia hybrida Delarbre,scientificName_replaced_by_backbone_name,,
32737,148744299,Hieracium scotostictum Hyl.,merged_with_accepted,201358427,Hieracium glaucinum
32801,148744301,Iva xanthifolia Nutt.,merged_with_accepted,201358465,Cyclachaena xanthiifolia Fresen.
32890,148744303,Leucanthemum paludosum (Poir.) Pomel,merged_with_accepted,201358455,Mauranthemum paludosum (Poir.) R.Vogt & Oberpr.
32998,148744305,Matricaria matricarioides (Less.) Porter,merged_with_accepted,201358492,Matricaria discoidea DC.
33084,148744307,Mulgedium tataricum (L.) DC.,merged_with_accepted,201358440,Lactuca tatarica C.A.Mey.
33296,148744309,Petasites fragrans (Vill.) C.Presl,merged_with_accepted,201358472,Petasites pyrenaicus (L.) G.López
33365,148744311,Pilosella cymosa subsp. praealta (Vill. ex Gochnat) T.Tyler,merged_with_accepted,201358523,Incertae sedis
33364,148744313,Pilosella aurantiaca subsp. dimorpha (Norrl. ex NÃ¤geli & Peter) T.Tyler,merged_with_accepted,201358494,Incertae sedis
33363,148744315,Picris sprengeriana (L.) Poir.,merged_with_accepted,201358459,Picris rhagadioloides (L.) Desf.
33362,148744317,Picris echioides L.,merged_with_accepted,201358511,Helminthotheca echioides (L.) Holub
33588,148744319,Rudbeckia fulgida var. speciosa (Wenderoth) Perdue,merged_with_accepted,201358521,Rudbeckia speciosa Wender.
33690,148744321,Senecio cineraria DC.,merged_with_accepted,201358434,Jacobaea maritima (L.) Pelser & Meijden
33908,148744323,Tragopogon pratensis subsp. orientalis (L.) Celak.,merged_with_accepted,201358513,Incertae sedis
34010,148744324,Verbesina encelioides (Cav.) A.Gray,scientificName_replaced_by_backbone_name,,
31656,148744326,Acroptilon repens (L.) DC.,merged_with_accepted,201358486,Rhaponticum repens (L.) Hidalgo
31639,148744328,Achillea millefolium subsp. lanulosa (Nutt.) Piper,merged_with_accepted,201358478,Incertae sedis
31635,148744330,Achillea asplenifolia Vent.,merged_with_accepted,201358491,Achillea millefolium Ledeb.
34059,148744332,Xanthium strumarium Lour.,scientificName_replaced_by_backbone_name,,
34062,148744335,Xeranthemum inapertum Mill.,scientificName_replaced_by_backbone_name,,
32161,148744337,Chamaemelum mixtum (L.) All.,merged_with_accepted,201358433,Cladanthus mixtus (L.) Chevall.
32127,148744339,Centaurea pannonica (Heuff.) Simonkai,merged_with_accepted,201358437,Centaurea jacea L.
32083,148744341,Carduus thoermeri Weinm.,merged_with_accepted,201358445,Carduus nutans L.
31986,148744343,Bracteantha bracteata (Vent.) A.A.Anderberg & L.Haegi,merged_with_accepted,201358481,Xerochrysum bracteatum (Vent.) Tzvelev
31891,148744345,Aster schreberi Nees,merged_with_accepted,201358522,Eurybia schreberi Nees
31889,148744347,Aster novi-belgii L.,merged_with_accepted,201358512,Symphyotrichum novi-belgii (L.) G.L.Nesom
31892,148744349,Aster tradescantii L.,merged_with_accepted,201358503,Symphyotrichum tradescantii (L.) G.L.Nesom
31865,148744351,Artemisia vulgaris subsp. mexicana (Willd. ex Spreng.) H.M.Hall & Clem.,merged_with_accepted,201358519,Incertae sedis
31888,148744353,Aster novae-angliae L.,merged_with_accepted,201358515,Symphyotrichum novae-angliae (L.) G.L.Nesom
31887,148744355,Aster macrophyllus L.,merged_with_accepted,201358524,Eurybia macrophylla Cass.
31860,148744357,Artemisia gnaphalodes Nutt.,merged_with_accepted,201358471,Artemisia ludoviciana Nutt.
31806,148744359,Anthemis austriaca Jacq.,merged_with_accepted,201358460,Cota austriaca Sch.Bip.
32735,148744361,Hieracium pachyodon Dahlst.,merged_with_accepted,201358485,Hieracium murorum C.B.Clarke
32706,148744363,Hemizonia pungens (Hook. & Arn.) Torr. & A.Gray,merged_with_accepted,201358495,Centromadia pungens Greene
32705,148744365,Hemizonia kelloggii Greene,merged_with_accepted,201358426,Deinandra kelloggii Greene
32683,148744367,Heliopsis helianthoides subsp. scabra (Dun.) Fisher,merged_with_accepted,201358490,Incertae sedis
32669,148744369,Hedypnois cretica (L.) Dum.-Courset,merged_with_accepted,201358482,Hedypnois rhagadioloides (L.) Willd.
32517,148744371,Erigeron annuus subsp. strigosus (Muehl. ex Willd.) Wagenitz,merged_with_accepted,201358447,Incertae sedis
32238,148744373,Cnicus benedictus L.,merged_with_accepted,201358448,Centaurea benedicta (L.) L.
32262,148744375,Conyza canadensis (L.) Cronq.,merged_with_accepted,201358429,Erigeron canadensis L.
32261,148744377,Conyza bonariensis (L.) Cronq.,merged_with_accepted,201358520,Erigeron bonariensis L.
32209,148744379,Chrysanthemum carinatum Schousboe,merged_with_accepted,201358444,Glebionis carinata (Schousb.) Tzvelev
32210,148744381,Chrysanthemum coronarium L.,merged_with_accepted,201358474,Glebionis coronaria (L.) Tzvelev
33852,148744388,Tagetes patula L.,merged_with_accepted,148744387,Tagetes erecta L.
33856,148744392,Tanacetum corymbosum Sch.Bip.,scientificName_replaced_by_backbone_name,,
33857,148744393,Tanacetum macrophyllum Sch.Bip.,scientificName_replaced_by_backbone_name,,
33858,148744394,Tanacetum parthenium Sch.Bip.,scientificName_replaced_by_backbone_name,,
33859,148744395,Tanacetum vulgare,scientificName_replaced_by_backbone_name,,
33863,148744399,Telekia speciosa Baumg.,scientificName_replaced_by_backbone_name,,
33586,148744403,Rudbeckia fulgida Ait.,scientificName_replaced_by_backbone_name,,
33528,148744404,Ratibida tagetes Barnh.,scientificName_replaced_by_backbone_name,,
33539,148744405,Rhagadiolus stellatus Gaertn.,scientificName_replaced_by_backbone_name,,
33707,148744406,Sigesbeckia flosculosa L'HÃ©r.,not_matched_with_backbone,,
33692,148744409,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd.",scientificName_replaced_by_backbone_name,,
33367,148744422,Pilosella dubia F.W.Schultz & Sch.Bip.,scientificName_replaced_by_backbone_name,,
33504,148744426,Pulicaria arabica Cass.,scientificName_replaced_by_backbone_name,,
33179,148744427,Onopordum illyricum Vill.,scientificName_replaced_by_backbone_name,,
32933,148744429,Logfia gallica Coss. & Germ.,scientificName_replaced_by_backbone_name,,
32891,148744430,Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent,scientificName_replaced_by_backbone_name,,
32889,148744431,Leucanthemum ircutianum DC.,scientificName_replaced_by_backbone_name,,
32888,148744432,Leucanthemum atratum DC.,scientificName_replaced_by_backbone_name,,
32883,148744434,Leptinella squalida Hook.f.,scientificName_replaced_by_backbone_name,,
32290,148744435,Cotula squalida Hook.fil.,merged_with_accepted,148744434,Leptinella squalida Hook.f.
32896,148744436,Liatris spicata Willd.,scientificName_replaced_by_backbone_name,,
32897,148744437,Ligularia dentata (A.Gray) Hara,scientificName_replaced_by_backbone_name,,
32992,148744439,Mantisalca salmantica Briq. & Cavill.,scientificName_replaced_by_backbone_name,,
32787,148744440,Inula oculus-christi Lam.,scientificName_replaced_by_backbone_name,,
32868,148744444,Leontopodium alpinum,scientificName_replaced_by_backbone_name,,
32677,148744450,Helianthus laetiflorus Pers.,scientificName_replaced_by_backbone_name,,
32730,148744455,Hieracium crebriserratum Hylander,scientificName_replaced_by_backbone_name,,
32729,148744456,Hieracium contaminatum Wiinst. ex Hylander,scientificName_replaced_by_backbone_name,,
32736,148744467,Hieracium pseudopediaeum Wiinst. & Hylander,scientificName_replaced_by_backbone_name,,
32651,148744473,Guizotia abyssinica Cass.,scientificName_replaced_by_backbone_name,,
32520,148744478,Erigeron speciosus DC.,scientificName_replaced_by_backbone_name,,
32516,148744480,Erigeron annuus Pers.,scientificName_replaced_by_backbone_name,,
32518,148744481,Erigeron annuus var. annuus,merged_with_accepted,148744480,Erigeron annuus Pers.
32549,148744482,Eupatorium purpureum Michx.,scientificName_replaced_by_backbone_name,,
32548,148744483,Eupatorium fistulosum,scientificName_replaced_by_backbone_name,,
32369,148744485,Dahlia hortensis Guillaumin,scientificName_replaced_by_backbone_name,,
32441,148744493,Dracopsis amplexicaulis,not_matched_with_backbone,,
32246,148744497,Coleostephus myconis (L.) Rchb.f.,scientificName_replaced_by_backbone_name,,
32306,148744501,Crepis nicaeensis Balbis,scientificName_replaced_by_backbone_name,,
32309,148744504,Crepis setosa Haller f.,scientificName_replaced_by_backbone_name,,
32162,148744506,Chamaemelum nobile All.,scientificName_replaced_by_backbone_name,,
32216,148744509,Cicerbita plumieri Kirschl.,scientificName_replaced_by_backbone_name,,
32215,148744510,Cicerbita macrophylla Wallr.,scientificName_replaced_by_backbone_name,,
32219,148744511,Cirsium eriophorum Scop.,scientificName_replaced_by_backbone_name,,
32096,148744514,Carthamus lanatus Forssk.,not_matched_with_backbone,,
32129,148744525,Centaurea rhaetica Moritz.,scientificName_replaced_by_backbone_name,,
32132,148744529,Centaurea triumfettii (Klok.) SojÃ¡k,scientificName_replaced_by_backbone_name,,
32113,148744531,Centaurea dealbata,scientificName_replaced_by_backbone_name,,
32117,148744535,Centaurea elongata Desf. ex DC.,scientificName_replaced_by_backbone_name,,
32120,148744538,Centaurea macrocephala Puschk. ex Willd.,scientificName_replaced_by_backbone_name,,
32121,148744539,Centaurea macroptilon BorbÃ¡s,scientificName_replaced_by_backbone_name,,
32119,148744541,Centaurea iberica Trevir. ex Spreng.,scientificName_replaced_by_backbone_name,,
32044,148744546,Callistephus chinensis Nees,scientificName_replaced_by_backbone_name,,
31970,148744547,Boltonia asteroides L'HÃ©r.,not_matched_with_backbone,,
31636,148744552,Achillea collina Becker ex Rchb.,scientificName_replaced_by_backbone_name,,
31637,148744554,Achillea distans subsp. tanacetifolia (All.) Janch.,scientificName_replaced_by_backbone_name,,
31771,148744558,Anaphalis margaritacea Benth. & Hook.f.,scientificName_replaced_by_backbone_name,,
31807,148744564,Anthemis muricata Guss.,scientificName_replaced_by_backbone_name,,
31885,148744571,Aster laevis,scientificName_replaced_by_backbone_name,,
31886,148744572,Aster lanceolatus,scientificName_replaced_by_backbone_name,,
31884,148744573,Aster ericoides Lam.,scientificName_replaced_by_backbone_name,,
31863,148744576,Artemisia stelleriana Bess.,scientificName_replaced_by_backbone_name,,
31952,148744582,Bidens aristosa Britton,scientificName_replaced_by_backbone_name,,
32976,148744589,Mahonia aquifolium (Pursh) Nutt.,merged_with_accepted,201357976,Berberis aquifolium Pursh
32977,148744591,Mahonia decumbens Stace,merged_with_accepted,201357974,Berberis decumbens (Stace) Verloove & Lambinon
32830,148744597,Lamprocapnos spectabilis (L.) T.Fukuhara,merged_with_accepted,201357994,Fumaria barnolae Sennen & Pau
33001,148744599,Meconopsis cambrica (L.) Vig.,merged_with_accepted,201357997,Papaver cambricum L.
33248,148744601,Papaver bivalve subsp. hybridum (L.) T.Karlsson,merged_with_accepted,201357999,Incertae sedis
33251,148744603,Papaver pseudoorientale (Fedde) Medw.,merged_with_accepted,201358001,Papaver setiferum Goldblatt
32168,148744605,Chelidonium majus var. laciniatum (P.Mill.) Syme,merged_with_accepted,201357996,Chelidonium majus L.
33249,148744608,Papaver croceum Ladeb.,not_matched_with_backbone,,
32970,148744611,Macleaya Ã—kewensis Turrill,not_matched_with_backbone,,
32407,148744619,Dicentra formosa Walp.,scientificName_replaced_by_backbone_name,,
32276,148744621,Corydalis ophiocarpa Hook.f. & Thomson,scientificName_replaced_by_backbone_name,,
32275,148744622,Corydalis nobilis Pers.,scientificName_replaced_by_backbone_name,,
31649,148744626,Aconitum stoerkianum Rchb.,merged_with_accepted,201357986,Aconitum nasutum Rchb.
31789,148744628,Anemone hupehensis (Lemoine) Lemoine,merged_with_accepted,201357988,Eriocapitella hupehensis (Lemoine) Christenh. & Byng
31791,148744630,Anemone tomentosa (Maxim.) Pei,merged_with_accepted,201357981,Eriocapitella tomentosa (Maxim.) Christenh. & Byng
32696,148744632,Helleborus orientalis subsp. guttatus (A.Braun & Sauer) B.Mathew,merged_with_accepted,201357982,Incertae sedis
32256,148744634,Consolida ambigua (L.) P.W.Ball & Heywood,merged_with_accepted,201357989,Consolida ajacis (L.) Schur
33878,148744635,Thalictrum aquilegifolium L.,scientificName_replaced_by_backbone_name,,
33517,148744636,Ranunculus acris subsp. friesianus (Jordan) Syme,scientificName_replaced_by_backbone_name,,
32513,148744652,Eranthis hyemalis Salisb.,scientificName_replaced_by_backbone_name,,
32512,148744653,Eranthis cilicicus Schott & Ky.,merged_with_accepted,148744652,Eranthis hyemalis Salisb.
32257,148744655,Consolida orientalis (J.Gay) R.SchrÃ¶dinger,scientificName_replaced_by_backbone_name,,
32232,148744657,Clematis tangutica Korsh.,scientificName_replaced_by_backbone_name,,
31787,148744661,Anemone apennina var. apennina,not_matched_with_backbone,,
31792,148744662,Anemonidium canadense (L.) Ã .LÃ¶ve & D.LÃ¶ve,not_matched_with_backbone,,
33975,148744669,Ulmus hollandica Mill.,scientificName_replaced_by_backbone_name,,
32572,148744680,Ficus carica,scientificName_replaced_by_backbone_name,,
32759,148744687,Humulus japonicus Sieb. & Zucc.,merged_with_accepted,201358372,Humulopsis scandens (Lour.) Grudz.
32981,148744693,Malus domestica Borkh.,merged_with_accepted,201358355,Malus pumila Mill.
33476,148744695,Prunus cerasus L.,merged_with_accepted,201358336,Prunus avium (L.) L.
33459,148744697,Potentilla fruticosa L.,merged_with_accepted,201358345,Dasiphora fruticosa Rydb.
33462,148744699,Potentilla norvegica subsp. monspeliensis (L.) Aschers. & Graebn.,merged_with_accepted,201358330,Incertae sedis
33568,148744701,Rosa villosa subsp. villosa,merged_with_accepted,201358349,Incertae sedis
33638,148744703,Sanguisorba obtusa Maxim.,merged_with_accepted,201358319,Poterium obtusum (Maxim.) Franch. & Savat.
33637,148744705,Sanguisorba minor subsp. polygama (Waldst. & Kit.) Coutinho,merged_with_accepted,201358351,Incertae sedis
33655,148744707,Schistophyllidium bifurcum (L.),merged_with_accepted,201358341,Sibbaldianthe bifurca (L.) Kurtto & T.Erikss.
33779,148744709,Sorbus semipinnata Borb,merged_with_accepted,201358352,Sorbus intermedia (Ehrh.) Pers.
33796,148744711,Spiraea ×billiardii Hérincq,merged_with_accepted,201358356,Spiraea ×billardii Hérincq
34056,148744713,Waldsteinia geoides Willd.,merged_with_accepted,201358360,Geum waldsteiniae Smedmark
34057,148744715,Waldsteinia ternata (Stephan) Fritsch,merged_with_accepted,201358358,Geum ternatum (Stephan) Smedmark
32574,148744717,Filipendula kamtschatica (Pall.) Maxim.,merged_with_accepted,201358350,Filipendula camtschatica (Pall.) Maxim.
32446,148744719,Duchesnea indica (Andr.) Focke,merged_with_accepted,201358357,Potentilla indica (Andrews) T.Wolf
33778,148744720,Sorbus mougeotii Godr. & Soyer.-Willem.,scientificName_replaced_by_backbone_name,,
33780,148744721,Sorbus umbellata Fritsch,scientificName_replaced_by_backbone_name,,
33797,148744722,Spiraea alba Duroi,scientificName_replaced_by_backbone_name,,
33798,148744723,Spiraea Ã—macrothyrsa Dippel,not_matched_with_backbone,,
33799,148744724,Spiraea Ã—rosalba Dippel,not_matched_with_backbone,,
33800,148744725,Spiraea Ã—rubella Dippel,not_matched_with_backbone,,
33805,148744726,Spiraea latifolia Borkh.,scientificName_replaced_by_backbone_name,,
33808,148744729,Spiraea vanhouttei (Briot) Zabel,scientificName_replaced_by_backbone_name,,
33804,148744733,Spiraea japonica L.f.,scientificName_replaced_by_backbone_name,,
33776,148744734,Sorbus latifolia Pers.,scientificName_replaced_by_backbone_name,,
33777,148744735,Sorbus meinichii Hedl.,scientificName_replaced_by_backbone_name,,
33774,148744736,Sorbus aucuparia Ã— hybrida,scientificName_replaced_by_backbone_name,,
33580,148744744,Rubus pergratus Blanchard,scientificName_replaced_by_backbone_name,,
33582,148744746,Rubus procerus,scientificName_replaced_by_backbone_name,,
33567,148744756,Rosa rugosa var. kamtchatica (Vent.) Regel,merged_with_accepted,148744755,Rosa rugosa Thunb.
31750,148744770,Amelanchier lamarckii F.G.Schroed.,scientificName_replaced_by_backbone_name,,
31749,148744771,Amelanchier alnifolia Nutt.,scientificName_replaced_by_backbone_name,,
31751,148744772,Amelanchier spicata K.Koch,scientificName_replaced_by_backbone_name,,
31851,148744774,Aronia melanocarpa (Michx.) Nutt. & Elliott,scientificName_replaced_by_backbone_name,,
32298,148744779,Crataegus orientalis M.Bieb.,scientificName_replaced_by_backbone_name,,
32289,148744785,Cotoneaster tomentosus Lindl.,scientificName_replaced_by_backbone_name,,
32288,148744786,Cotoneaster simonsii hort. ex Baker,scientificName_replaced_by_backbone_name,,
32281,148744787,Cotoneaster bullatus Bois,scientificName_replaced_by_backbone_name,,
32578,148744795,Fragaria ananassa (Weston) Duchesne ex Rozier,scientificName_replaced_by_backbone_name,,
32748,148744797,Holodiscus discolor Maxim.,scientificName_replaced_by_backbone_name,,
32983,148744801,Malus sieboldii Rehder,scientificName_replaced_by_backbone_name,,
32984,148744802,Malus toringo var. sargentii C.K.Schneid.,merged_with_accepted,148744801,Malus sieboldii Rehder
32672,148744813,Helianthemum ledifolium subsp. lasiocarpum (Jacques & Herincq) Nyman,scientificName_replaced_by_backbone_name,,
32862,148744818,Lavatera trimestris L.,merged_with_accepted,201358218,Malva trimestris Salisb.
32860,148744820,Lavatera punctata All.,merged_with_accepted,201358219,Malva punctata Alef.
